sq_feet,num_bedrooms,num_bathrooms,sale_price
1550,2,1,280094
1882,3,3,384904
3988,3,1,690733
1197,2,1,236023
1638,2,2,299582
2805,3,3,522687
1538,4,1,339503
1676,2,2,298332
2460,3,1,442369
1181,3,1,248029
2913,4,3,541572
3334,3,3,595325
1148,2,2,220744
3022,3,2,541501
3389,4,1,597536
1454,3,2,301053
2406,3,1,443722
1860,2,2,349994
3462,3,3,645564
3459,3,3,604257
1071,2,2,223931
1330,3,3,287015
3293,4,3,598049
1238,3,2,264300
3483,3,2,633682
3014,3,1,537345
580,2,1,136223
1291,2,2,257235
749,2,2,175914
1265,2,1,248525
765,1,1,146742
815,1,1,150467
724,1,1,139624
2084,4,2,419144
2947,4,2,572210
2047,3,1,395274
3371,3,1,570586
2476,3,1,464813
2715,3,1,501989
3573,4,2,621230
945,2,1,192869
1421,2,2,274460
1709,4,1,351969
1154,1,1,212375
1555,2,2,297046
3601,3,1,609375
3935,3,1,713904
2822,3,3,501532
2564,3,3,489249
1398,3,1,288436
3676,3,3,633297
1956,4,2,391114
954,1,1,178650
2940,4,3,549867
1101,1,1,197273
1629,2,2,297615
3085,3,1,571028
2044,4,1,401989
519,2,1,124683
2310,4,1,453917
1252,2,2,250664
2935,4,1,556997
1813,2,2,348157
3538,3,3,641849
3675,3,1,631795
2186,3,3,420839
2390,3,3,440249
2079,3,1,386358
569,2,2,131587
1484,3,2,297951
3317,3,2,578809
2224,4,1,420372
2465,3,3,442197
2795,3,1,513961
508,2,2,133456
1772,2,1,319608
1473,2,2,275645
3741,4,3,662856
1187,2,2,238236
2078,3,2,411929
3045,3,1,533627
662,2,1,143991
2400,3,2,431326
908,2,2,189742
3843,4,2,712833
2841,3,3,513156
3114,3,3,587904
996,2,2,200516
1311,3,3,285696
1918,3,1,377797
2201,4,3,447707
2169,3,3,414729
2777,3,3,522305
2770,3,2,499923
1637,2,2,294620
3134,3,1,554980
1905,2,2,355793
671,2,2,156973
906,1,1,161006
3400,3,3,580581
1974,2,2,355518
2167,3,3,420002
2321,4,3,460604
1201,2,1,232843
3148,3,3,579389
2932,3,1,515964
1472,2,2,275278
1628,3,2,326294
1064,4,3,274766
3687,3,1,648218
1292,3,3,271187
552,2,2,144000
2407,3,3,453695
2475,3,1,447986
3493,3,2,639065
3411,4,2,630521
3170,3,1,562231
3356,3,1,569769
2668,3,3,487882
3376,4,1,594036
2603,3,1,465438
1366,3,1,289389
1591,2,2,309549
2178,3,3,424893
2881,3,3,511626
2612,4,2,500480
1267,3,2,268071
1185,3,2,245516
3449,4,1,633847
3985,4,2,705027
1045,1,1,193860
3107,4,2,570122
1824,2,1,326872
1187,1,1,212668
2341,3,1,412584
933,1,1,167766
3077,3,2,536636
3664,3,3,623500
2453,3,3,445838
2479,4,2,486100
591,2,2,148811
886,2,1,187606
3663,4,2,641332
3170,3,2,565162
1847,4,2,378328
1637,4,1,327764
504,2,2,127202
2704,4,3,515462
782,2,2,169190
1228,3,3,257971
3245,4,1,589628
2775,3,2,491617
2086,3,3,402795
3368,3,1,607670
1034,2,2,222614
1261,3,1,259871
1828,2,1,320042
1110,2,2,221302
1543,3,3,327066
3300,3,3,589026
2293,3,2,451156
2340,3,3,435264
993,2,2,212493
2976,4,3,576232
2457,3,1,446001
502,2,2,126356
955,2,2,192466
1999,4,3,401912
1249,3,1,252106
3816,3,3,658023
3082,3,1,530650
575,2,2,139466
2170,3,1,393054
902,1,1,170198
2676,4,2,486088
1811,2,2,328053
1284,4,1,280650
1565,2,2,303508
1942,4,2,400434
996,2,2,206482
3114,3,1,543378
1085,3,1,247685
2444,4,3,472883
1111,3,1,239072
3754,4,1,707810
2151,3,2,402816
832,2,1,182793
3054,4,3,569756
820,2,2,179026
1946,4,1,387895
903,2,2,199753
1494,4,3,331030
1632,4,2,331558
755,2,2,176113
3864,3,1,674750
1901,2,2,365166
3999,3,2,711315
2042,4,2,421714
952,1,1,183546
1595,2,2,298034
2081,3,3,394787
1981,3,2,386572
1618,4,2,343582
2939,3,2,544309
3329,3,1,560002
1629,2,2,318944
3361,3,3,587581
2231,3,2,420198
2737,3,2,513370
914,2,1,185753
3342,3,3,602394
1324,3,3,293213
1775,2,2,320117
2943,4,1,537156
1716,2,2,316170
638,1,1,119896
3817,3,3,674036
1801,3,3,358510
3223,4,3,609686
1772,2,2,324150
2509,4,2,464767
2258,4,1,431623
1507,2,1,295663
504,1,1,109773
3740,3,3,668273
531,2,2,130542
1317,4,1,285228
607,2,1,139991
3433,3,3,604628
1206,4,2,271058
1311,4,2,284201
2472,3,1,461729
3598,3,1,612620
2933,4,2,571471
2888,3,3,518330
644,2,2,146758
832,1,1,151770
1067,3,1,227168
1449,3,2,292894
1908,2,2,349124
1114,4,1,271921
2302,3,2,434546
3894,3,1,664830
1514,3,2,291204
3732,3,1,637896
1294,3,3,277922
3520,3,1,633573
3758,3,3,655953
1446,4,1,313511
1455,3,1,305203
1246,3,2,261533
1001,3,2,225895
2574,4,2,515758
2517,4,1,483350
3245,4,1,608127
937,2,2,189256
3167,3,3,571008
1073,3,1,239421
3693,3,1,642559
3513,3,2,639978
507,1,1,100378
1263,2,2,241001
2563,3,2,475389
2279,4,2,440677
2520,3,3,464640
3358,4,1,638622
1774,3,3,341398
569,2,2,145112
3545,3,1,604403
1917,2,1,354252
2269,4,1,451077
1006,1,1,180345
3706,3,2,636075
1973,2,1,370317
3428,4,2,622552
1124,3,2,244603
2155,3,2,394941
2240,3,2,414187
1144,1,1,202528
3799,3,3,656909
3151,3,3,557668
3832,3,1,678212
3396,3,2,585954
2165,3,3,410766
813,1,1,153974
1914,4,1,396697
2393,3,2,453630
3248,3,1,570238
1086,1,1,203253
2922,4,1,535324
2026,4,3,423611
527,2,2,133428
3618,4,3,683661
3106,3,3,557299
2841,3,2,516143
693,2,1,151154
3271,3,2,559907
2549,3,1,482012
1759,4,1,343716
700,2,1,158961
3633,4,3,696178
764,1,1,149524
3737,3,3,661075
3013,4,1,534970
2890,3,3,513535
1750,3,2,331403
3839,3,2,668395
3822,3,2,686526
3510,3,3,628809
3268,3,1,570336
663,1,1,125009
645,2,1,145640
2654,3,1,482198
2963,3,2,509773
3302,4,3,633999
3553,3,1,642134
800,1,1,154836
1682,2,2,325666
3843,3,3,698682
2741,3,3,522393
1257,2,2,243856
3873,3,2,669419
1806,2,2,341458
3701,4,2,701765
1277,2,1,246207
2938,3,1,537769
2308,3,1,429624
1217,2,1,235709
1060,2,1,206897
2778,3,1,496828
1355,2,2,265894
2796,3,1,486674
2482,4,2,477108
709,2,2,158281
2945,3,2,532191
2471,3,2,458734
3499,3,2,648657
1342,4,3,302641
3113,3,3,545821
3036,4,1,582879
2036,3,3,383067
759,1,1,149627
1582,2,1,288738
1755,4,3,363355
3509,3,3,635113
1068,4,3,257291
3855,3,1,654617
3003,3,3,531612
1208,4,3,278585
1329,4,2,292079
1886,2,2,350968
2293,3,3,428053
649,2,2,153998
2527,3,2,480260
3841,4,2,709199
3773,4,2,688642
3749,3,2,656687
2744,3,3,525026
3781,3,2,654543
917,2,2,193774
596,2,2,146412
2285,3,1,431690
3859,3,1,652896
2147,3,2,411996
1639,4,3,353440
3736,3,1,658963
811,1,1,157800
3056,3,3,549389
2020,4,1,393332
3323,3,3,575854
1942,4,1,396250
3599,3,2,619933
3553,4,3,663964
1400,2,2,258728
3958,4,3,740041
2278,3,3,411339
1656,2,2,309244
3972,3,2,717376
3928,4,3,693325
1769,2,2,326290
939,2,2,194826
1996,2,2,370782
1506,4,1,324074
3278,3,3,583656
3544,3,3,647049
2340,3,1,435208
833,2,2,179979
3144,4,2,591250
1869,3,2,367056
3047,3,1,530561
2611,3,3,469758
2539,3,2,455168
3330,3,2,567425
2544,3,1,451553
2294,3,3,433559
2550,3,1,477667
807,2,2,175713
1705,3,1,323314
1839,4,2,374403
2841,3,1,495389
2019,3,1,366894
3584,3,2,662382
1525,2,1,284236
2725,3,3,501161
1486,2,2,286338
2966,4,2,560282
3661,3,3,648201
853,2,2,181414
1464,2,1,278840
604,2,1,146273
2188,3,3,433644
855,2,1,173483
977,1,1,177143
3937,3,1,660193
708,2,1,155790
1498,3,2,291392
3518,4,3,631567
2326,4,2,467924
2878,4,2,526400
1062,3,2,235704
1109,1,1,196806
1882,3,2,365731
3127,3,2,542659
1860,4,2,393770
2564,3,2,492679
2879,3,1,505006
1764,2,2,324362
2195,4,3,445926
2782,3,3,504255
2912,3,1,502484
984,2,2,210370
2368,3,3,446481
2498,4,3,470557
1174,4,1,280527
760,1,1,145699
3058,4,1,542213
2802,3,2,494448
1873,4,3,403091
1801,3,2,336089
1093,1,1,190960
1672,2,1,296034
3929,3,1,697698
2093,3,2,409529
3857,3,1,656992
732,2,2,163640
2900,3,3,547147
2079,3,3,388020
2922,3,3,509358
1584,2,1,289284
3602,3,3,665033
2016,4,1,416942
1167,3,1,260805
1524,2,2,298736
1121,4,1,260456
644,1,1,123812
2417,3,1,444148
865,2,1,184621
1188,1,1,207171
1729,3,2,341427
1900,3,3,361312
2313,3,2,428252
3108,3,2,569980
2866,3,1,492208
3847,3,2,680297
3831,3,2,667265
533,2,2,128497
1457,2,2,290666
2912,4,3,537724
760,2,2,160230
2135,3,2,411593
1039,1,1,196109
2228,3,1,409061
3002,3,2,554645
3747,4,1,667383
640,2,1,149290
2787,3,1,513280
2592,4,1,493761
1924,2,2,354822
2217,3,3,433377
1301,2,2,260110
3694,4,3,641467
975,1,1,178991
3588,3,2,644527
2515,4,2,473036
3825,3,1,643760
3858,4,1,715436
3860,3,2,659354
3997,3,1,699329
3828,3,1,641525
1283,3,2,271683
3448,3,2,605544
3975,4,3,727867
819,2,1,173823
2767,3,2,496005
1174,2,2,237146
3465,3,1,593653
3787,3,3,650214
3684,4,2,654974
3615,4,3,693575
1881,2,1,347746
2245,4,2,457407
3533,3,3,622170
3168,3,1,577924
1625,2,1,298974
1511,3,3,313079
3511,4,2,627950
1654,2,1,312867
1927,2,1,356360
3451,3,3,596255
3494,3,1,592322
3328,3,3,567663
1369,3,1,292472
3408,3,2,602712
1029,1,1,190813
669,1,1,130824
624,2,2,155138
2624,3,1,455172
948,2,2,194870
3102,3,2,566348
1100,2,1,210019
3317,3,3,603146
907,2,2,197168
3122,4,1,581004
3654,4,2,673946
1169,1,1,203226
1458,3,2,283534
1761,3,2,333388
859,2,2,185111
2532,4,1,476605
3329,3,3,598779
2384,3,3,437525
3828,4,1,693992
3936,3,3,684078
2088,3,3,391140
2891,3,1,506388
1250,2,2,249064
2450,3,1,440326
2252,3,1,419395
2894,3,3,516416
3930,3,1,687165
2301,3,1,411735
2523,3,1,474896
2723,3,3,488103
2190,4,3,450633
3829,3,2,703239
1714,3,1,350247
658,2,2,146230
837,2,2,177652
3376,3,1,591271
3911,4,3,712532
1588,3,2,315648
1866,2,2,339492
2636,3,1,487879
3014,4,2,563090
686,1,1,133588
2031,3,1,377523
3954,3,2,711076
2468,3,2,460167
547,2,2,143110
3378,3,1,581047
1224,2,2,235266
3217,3,3,583453
2772,3,3,495399
2609,3,3,485007
1738,4,2,369816
2118,3,3,399099
923,2,1,183238
2354,4,1,445396
1544,2,2,296098
3746,3,3,667593
2804,3,2,495912
535,2,2,133731
525,2,2,130975
2819,3,2,527876
1386,4,3,295399
688,2,1,155709
552,2,1,125462
2158,4,2,422212
648,2,2,157788
2306,4,2,431094
2126,3,3,416975
2958,3,2,535868
706,2,2,161080
1397,4,2,305779
3730,4,1,687300
3910,4,3,703667
1401,2,1,266755
1341,2,1,264095
660,2,2,153776
1963,2,2,368647
2287,3,2,433394
3313,3,3,601532
3416,4,2,629586
1070,1,1,189893
546,1,1,107340
3954,3,3,681072
1814,2,2,325100
2209,3,3,424024
2274,4,3,436758
1327,2,1,259348
1078,4,3,266955
2288,3,1,422909
1907,4,2,393207
2582,3,1,483641
1898,3,2,351178
1930,2,2,356868
1644,3,1,329816
1417,2,2,263674
1269,2,2,258496
3530,3,1,637622
1642,3,3,343440
1822,2,1,341488
1018,2,2,207410
646,2,2,148010
2799,3,3,518313
732,2,2,157330
2508,4,3,475667
1018,4,2,248564
577,2,2,136553
1182,2,2,240008
2455,3,1,452941
1010,4,3,260782
2389,3,1,434624
2190,3,1,406441
983,2,2,203755
3843,4,3,734631
3794,3,1,648325
2223,3,2,415799
3696,3,1,647667
2469,3,1,456670
1670,2,1,312280
1753,4,3,365035
2780,3,2,499927
624,2,2,148388
2191,3,3,419717
3741,4,3,671680
2379,3,3,433014
3664,3,2,642824
1863,2,2,333047
1017,1,1,177757
3658,3,3,626282
943,2,2,206275
3268,4,3,583475
2474,3,2,465866
2269,4,3,472561
1751,2,2,324396
2146,3,3,416055
3662,3,3,655523
1628,2,1,293746
768,1,1,149106
3464,3,3,625615
1776,2,2,324718
1033,4,2,252447
760,1,1,143569
3101,3,2,543509
561,1,1,115871
2337,3,1,441950
2137,3,2,421685
2278,3,2,446351
2813,4,3,536459
608,2,2,149278
2188,3,3,416905
2967,3,3,539376
1883,2,2,344692
1188,1,1,203956
563,1,1,115543
3660,4,2,676342
2136,3,2,397333
2633,4,2,496774
2152,3,2,405971
1996,2,2,377830
2682,3,2,490341
2388,4,3,470800
3073,3,3,534793
3462,3,3,600729
2533,4,3,497174
2943,4,1,519294
1425,2,2,269966
1577,2,2,297793
2072,3,1,393992
1043,3,2,239331
1201,4,2,266424
3833,3,1,685640
1876,4,3,402527
2634,3,2,507635
3750,3,2,681026
1827,2,2,338404
805,2,2,171240
1007,3,2,218960
511,2,1,129425
1551,2,1,295761
3994,4,2,695516
2082,4,3,425659
1703,3,3,357242
846,2,2,186758
778,2,2,168040
2005,3,1,378539
1457,3,3,311919
3118,3,3,566532
3872,3,2,648417
589,2,2,146979
1458,2,2,278620
944,2,1,196486
1484,4,1,324168
531,2,1,129196
2124,3,1,405996
693,2,1,158478
1529,2,2,285024
2111,4,2,425578
1307,3,1,269208
3669,3,1,637430
2012,3,3,399784
1641,2,1,299602
838,2,2,179252
595,2,1,145265
2669,3,1,470143
1589,3,1,312892
1892,4,1,366130
990,2,2,205184
927,2,1,190195
3783,3,3,657081
2036,4,3,434303
2704,3,2,510489
3165,4,2,561566
552,2,2,129606
884,2,2,191710
603,2,2,142350
1501,2,1,290975
2628,3,3,485361
2583,3,2,477190
818,2,2,176438
2775,3,2,488631
1613,2,1,307835
734,2,1,159884
1990,2,2,372708
1072,2,2,229922
3819,4,3,725836
929,2,2,189579
3400,3,1,612121
3669,4,3,650438
1898,2,1,358276
2052,3,2,410127
3110,4,3,607795
1284,3,1,254043
764,2,2,172150
2091,3,1,394302
3501,3,3,604599
3712,3,2,635243
2896,3,3,520508
3675,4,1,671864
1047,3,1,236273
1688,4,1,358479
2380,3,2,423072
1846,2,1,328964
2111,3,3,406917
3874,3,1,649727
3169,3,2,560284
1444,3,1,288169
3270,4,3,583426
3001,4,3,555024
2795,4,2,512692
2545,3,3,474043
3985,3,1,702612
1257,2,2,256514
3577,3,3,656012
1377,2,2,267878
940,2,1,193560
1012,2,1,213859
1356,2,2,263746
1778,4,1,368322
1928,4,2,394138
3208,3,2,550491
1938,2,2,344564
2011,3,1,386720
3230,3,2,578848
1420,2,1,280491
3231,3,1,578373
1329,3,3,282207
646,2,2,156400
1051,2,2,210936
1412,4,2,307022
925,1,1,172322
1168,4,3,286436
3040,3,3,524925
2681,3,3,505570
1717,2,1,314826
695,2,1,156026
3863,3,3,688588
2704,3,2,474999
3138,3,1,568114
3847,3,1,685984
2938,4,2,571300
3899,3,3,670180
995,1,1,176801
1180,3,2,265242
997,1,1,189420
3004,3,1,533346
2197,3,3,423612
1413,2,2,276539
1967,3,2,378524
3328,3,3,601783
1933,2,2,363463
1922,2,2,368718
3559,3,3,637548
2360,3,3,468736
956,2,1,193012
3654,4,3,701675
618,2,2,141972
2294,3,3,430305
2148,3,1,394143
3942,3,3,712668
913,2,2,202952
2918,3,2,520539
837,1,1,163301
691,2,2,156532
3978,3,2,690657
3435,4,3,628453
3980,3,1,712546
2476,3,3,454057
1693,2,1,307347
3661,3,3,656497
2094,3,2,400169
1799,2,2,319571
3524,3,2,640097
2370,3,3,426342
2967,3,3,531633
1862,4,1,384860
1738,2,2,321476
2604,3,1,476958
3987,3,2,705659
2422,3,3,432315
3657,3,2,632366
1714,4,3,373654
2630,3,1,458454
3156,3,1,550031
787,2,2,174317
3035,4,1,554266
3960,3,3,705309
3453,3,1,594815
2902,3,2,532698
3126,3,3,546042
1426,2,2,277156
3710,4,3,667118
3792,3,1,664078
3560,3,1,601730
2903,3,2,525977
3191,3,3,573746
968,2,2,204316
3338,3,1,593452
1055,3,1,231379
2919,3,2,546407
2978,3,1,526413
2817,3,2,498625
1076,4,1,261645
1071,3,3,234915
947,1,1,181567
1704,4,3,374507
803,2,1,169027
1639,2,1,297703
1765,3,3,338992
2426,3,2,438984
1867,4,3,381639
3013,3,1,557814
1923,3,3,358614
2689,4,2,506956
2546,3,2,463238
1778,4,2,365228
2177,4,3,429552
3668,4,3,685296
2785,3,2,500049
1824,3,3,355188
2369,3,3,448227
3361,3,1,577896
2882,3,1,518895
1256,2,2,251670
1424,4,1,293323
3872,3,2,644912
877,2,2,192329
3609,4,2,658039
3875,4,1,704289
3038,4,1,568276
3561,3,1,652102
3776,3,1,688610
2277,3,3,446892
3858,3,3,656085
1182,4,3,293557
1836,2,2,334298
1181,1,1,216884
3782,4,1,690657
2189,3,3,407049
816,1,1,149674
717,2,2,166998
952,2,1,191431
2511,3,2,477712
716,1,1,141066
1939,2,2,352657
1590,4,3,339800
1252,4,1,274113
2934,4,2,552634
1452,2,1,272422
2965,3,3,524893
1113,3,1,235784
1505,2,2,280737
2921,3,1,499226
1620,3,1,306558
2793,3,1,489504
2756,3,2,516094
1525,2,2,284668
845,2,1,176843
1440,4,1,311153
2079,3,3,396918
2903,4,2,561993
1914,4,2,391776
1649,3,1,320412
1626,4,2,349526
3338,3,2,601349
3095,3,2,547138
700,2,2,160394
2345,3,3,461788
1778,2,1,329530
2547,3,1,458120
1961,2,2,345896
2017,4,1,399217
3131,4,2,588765
1083,1,1,197419
965,1,1,168774
3482,4,3,645247
3485,3,3,612736
589,1,1,121836
2383,3,3,461855
3741,3,3,695745
1460,3,2,311852
3391,4,1,624388
3463,4,2,621296
3683,3,2,670656
1728,2,2,328052
3768,3,1,665973
2673,3,2,486115
2949,4,3,571853
1518,2,1,289296
3549,3,3,614616
941,2,2,194752
2959,3,2,524880
3347,3,2,601694
548,1,1,110418
1491,4,3,312463
3560,3,1,603310
1575,3,2,326882
1448,3,3,302376
2909,3,1,520779
2218,3,1,409718
2025,3,3,408552
3306,4,3,624818
1411,3,1,285122
2038,3,2,386050
2288,3,3,439820
1758,4,1,346028
816,1,1,150008
1094,3,3,256269
3767,4,3,694966
2357,3,3,437725
1294,2,2,258434
1924,4,2,391994
2683,3,2,481068
709,2,1,151972
1683,2,2,314852
3251,4,2,605234
1105,4,2,269630
2204,3,2,422245
2212,3,1,401953
3135,3,2,573056
1477,4,1,316794
580,2,2,146252
2980,3,1,544784
1728,2,2,312662
2724,3,2,485559
1872,3,1,362428
3466,4,1,641543
2324,4,2,474334
3666,3,1,651026
1529,2,2,293306
3554,4,1,630783
3319,3,2,573937
1315,2,1,265068
2445,3,3,471807
973,2,1,201425
2800,4,3,526287
3015,3,3,537414
1975,2,1,353312
951,1,1,172073
1629,2,2,302281
1089,4,3,253134
3504,3,1,598887
943,2,2,202757
3548,3,1,634427
1607,4,1,328361
1958,2,2,353270
2733,3,3,505683
630,2,1,148001
3597,4,1,650271
722,2,2,157748
1968,2,1,349554
2815,4,1,525367
1261,2,2,247072
2342,4,1,442228
1669,2,2,310212
1984,2,2,360210
2365,3,3,457825
1432,2,1,262505
989,2,2,203696
2109,3,1,414515
2950,3,2,521500
3370,3,3,620857
3396,4,2,636398
707,2,1,148523
767,2,2,173246
703,1,1,132488
551,2,1,132622
1627,2,2,293042
2431,3,1,443843
3558,3,2,656403
3656,3,2,624343
1526,4,2,338966
2292,3,3,431262
694,2,2,165578
2461,4,2,474988
1075,3,3,250580
934,2,1,189058
1452,4,3,306938
2205,3,1,412479
2555,3,3,488582
1417,3,3,288071
2800,3,3,524550
3448,4,2,637002
618,2,1,140554
3286,3,1,580971
1716,2,2,328350
1247,2,1,229407
757,2,1,161649
3313,4,3,608042
2873,3,2,505650
3805,3,3,640116
3459,3,3,639360
673,2,2,150778
767,2,2,176277
1610,4,2,331016
586,2,2,139952
1482,2,1,276784
3142,4,1,577554
896,2,2,190724
3187,3,3,580012
2452,3,1,458709
2742,3,2,511665
689,2,2,155854
732,2,1,158274
841,2,2,190926
2550,4,1,478654
3575,4,2,655376
1134,2,2,227564
1018,3,3,243016
3055,3,3,536994
3118,3,3,561080
2797,3,3,504089
797,2,2,172802
3646,3,3,636525
3770,4,1,684977
1316,2,1,256212
2219,4,1,422058
2108,3,2,408069
3408,3,3,585372
3823,3,3,699606
2325,3,1,421915
3561,3,3,642591
1685,3,2,323852
3632,4,1,668920
2695,3,2,476251
2674,4,1,500112
638,2,1,152725
3259,4,1,619410
1245,2,2,239455
1810,2,1,329348
3233,4,2,599677
2861,4,1,552614
2623,3,1,490308
1275,2,2,252567
2092,3,1,382392
618,2,1,148660
3932,4,1,682972
1050,2,2,217030
2159,3,3,411056
2642,4,2,506466
3307,3,2,601572
3775,3,3,661342
3433,4,1,641499
3005,4,1,582182
2424,4,1,468279
1199,2,2,234007
2125,3,3,387660
1676,2,1,315423
1634,3,2,317453
1827,4,2,372248
1834,4,3,381154
1716,4,1,367871
1012,2,2,203082
877,2,2,187344
1458,4,1,313491
3745,3,3,652899
2081,3,2,382527
1643,2,1,300179
1457,2,2,291932
2535,3,1,470811
1359,2,1,262028
3704,3,3,678412
3972,3,3,715746
3260,4,3,612094
831,2,2,177488
2752,3,3,520537
507,2,2,129084
2601,3,1,474132
2217,3,3,423654
3643,3,1,626844
2389,3,3,460091
3419,4,3,631790
2760,3,3,519897
1652,2,2,306390
2353,3,3,454099
1652,2,2,318570
2005,3,1,386627
3206,3,2,597515
846,1,1,164670
3394,4,3,644938
514,2,2,127640
2719,3,1,476408
3215,4,1,560392
2358,3,3,443922
1217,2,2,249601
1862,2,2,344532
725,2,2,159682
2280,4,1,434048
3434,3,3,603360
1300,4,2,294492
2358,3,3,431889
1844,2,2,348456
1476,2,2,288808
3397,3,3,628232
2057,4,2,406952
1947,2,1,351422
1921,2,1,350249
2871,3,2,539415
824,2,2,180308
3719,4,2,659090
3318,3,1,572143
1041,2,1,206035
3823,4,1,696239
3349,4,2,594604
1006,4,1,248032
3600,4,3,640918
2489,4,2,489233
2287,3,1,425864
2806,3,3,529360
2329,3,1,419156
3694,4,2,685674
1484,2,2,290260
3136,3,2,537078
2217,3,1,401220
799,2,2,178131
1354,2,2,250800
3840,3,1,684381
3881,4,1,689712
1925,4,2,394768
2530,3,3,453970
3650,3,2,673499
998,2,2,205444
2206,3,3,435254
568,2,1,128123
2550,3,3,476085
3042,4,3,581520
1575,2,2,288879
2975,3,3,562031
2864,4,2,519706
722,2,2,170018
2981,3,3,541882
610,1,1,121294
2662,4,3,505784
621,2,2,147609
2431,3,1,448609
569,2,2,141065
1661,4,1,361244
1863,3,2,359880
2746,3,3,524988
806,2,2,181086
2892,3,3,526458
3054,3,3,542031
1024,4,2,250324
2072,4,2,405406
3407,3,3,609427
2335,4,1,434951
1948,4,2,377364
3490,3,3,639608
3391,4,1,614653
3623,3,3,637355
1563,2,1,297846
538,1,1,106915
1016,4,3,265174
2420,3,3,450584
2710,3,2,509310
686,2,2,152618
2195,3,1,388221
3270,4,3,611070
2544,4,3,507509
2326,4,2,448846
2174,4,2,434450
1567,2,1,296575
2133,3,2,383192
1035,1,1,186999
2720,3,3,484444
3277,4,2,623267
2384,3,2,455117
2420,3,2,446061
1348,3,3,289801
3616,3,1,629911
622,2,2,145982
3937,3,3,668969
1143,1,1,200189
3471,3,2,629751
2167,3,2,413936
2944,3,2,520826
3995,3,1,710882
2951,4,1,541807
2374,4,2,470016
1862,2,1,333515
1507,3,2,301015
821,2,2,178517
2067,3,3,393051
2108,3,2,403250
2581,4,1,482910
2048,4,2,428376
3042,3,3,540366
2291,4,3,457069
2948,3,1,547100
2888,3,3,520953
1029,3,2,240196
764,2,2,160900
2870,4,3,549630
2410,3,2,452038
3982,3,3,687084
737,2,2,162439
2845,3,3,541398
2411,3,1,463345
1565,4,1,346320
3760,4,2,673498
579,2,1,136563
1706,3,1,339172
862,2,2,181680
2887,3,1,504053
3461,4,3,624381
1944,3,2,361629
2653,3,1,503973
844,1,1,155492
987,1,1,179876
3838,3,2,675675
528,1,1,108436
1873,3,2,379229
1285,2,2,258241
879,2,2,192203
1213,4,2,265060
876,2,1,186652
1256,2,2,247884
1104,2,1,227304
776,2,2,172780
1569,2,1,283978
1851,2,2,348090
3683,3,3,654333
3464,3,1,630842
3141,3,2,555250
3631,3,1,632339
1740,2,1,313439
3973,3,1,703630
2815,3,1,516147
2654,4,2,501088
3928,3,2,691076
3318,3,2,574968
2637,3,1,474503
2465,3,1,456356
2723,3,2,483134
3245,3,1,558035
3594,3,1,638295
3161,4,1,602244
2812,4,3,523768
3479,4,1,628939
702,1,1,139187
1248,2,1,233818
1202,2,2,243600
2302,3,1,416943
3957,3,3,673059
1949,2,2,360936
594,1,1,117135
3593,3,2,641239
874,2,2,180466
2430,3,1,430683
2148,3,1,390568
2023,3,1,374735
3182,4,3,575492
3662,3,2,634171
3854,3,2,707042
1073,1,1,192665
3436,3,2,622945
2922,4,3,552347
3992,4,2,733770
1360,2,1,255700
2377,3,3,441441
1798,3,2,349401
1366,4,2,308464
1127,3,3,253462
594,2,2,142426
2367,3,2,441819
2977,3,2,534417
3689,3,1,626944
1933,2,2,337116
719,1,1,132123
3200,3,1,546043
1755,2,1,334341
3194,4,2,585870
1792,2,1,338615
3840,3,1,697202
1726,3,2,326045
1499,2,2,288623
1914,3,3,361287
3149,4,2,580624
827,2,1,180971
1708,2,2,317644
3690,3,1,666250
1307,3,2,276476
1799,3,2,344785
1449,3,3,309891
3492,3,2,602580
775,2,2,170806
3505,3,1,608111
3104,3,2,574304
1645,2,1,294956
2315,4,1,459844
2051,3,1,373980
3063,3,1,564484
3098,3,2,571698
1256,2,2,237670
3299,3,3,618274
3391,3,2,598919
2362,3,3,450903
1490,4,2,312080
986,2,1,206593
2916,3,1,507397
3882,3,2,697220
3006,3,3,542208
1238,4,1,292630
2568,3,1,469614
1986,2,2,366894
3178,3,3,578536
1807,2,2,328176
1388,2,1,254987
611,1,1,120418
2996,3,3,536745
2206,4,3,443053
2012,3,1,386389
1255,4,2,299756
3735,3,3,629826
2007,3,1,384214
694,1,1,134209
1517,3,2,302710
3301,3,1,583830
3999,3,2,709197
1881,2,2,348848
3824,3,2,645541
2341,3,3,437550
1731,2,2,310819
3828,3,3,707757
2103,3,2,388788
3146,3,1,539311
3897,3,1,644718
3469,3,2,616274
1991,2,2,346650
1522,3,2,300380
2791,3,1,499563
720,2,2,158822
885,2,2,193686
2989,4,2,571622
2179,3,3,419893
1142,1,1,207353
957,2,2,193761
1611,4,3,364312
3331,3,2,583370
1820,2,2,333676
2912,4,3,573210
3806,3,2,652786
2308,3,1,438566
2650,4,3,523966
2434,4,2,477374
2562,3,1,454696
3433,3,3,634637
505,1,1,99229
2723,3,3,494134
566,2,2,132712
2333,3,3,424310
3639,4,2,693314
2691,3,1,499547
3995,3,3,712141
1892,3,3,375060
1084,1,1,186258
3343,4,3,618926
542,2,2,129442
2591,3,2,483045
3539,3,2,646890
2183,4,1,430958
2200,3,1,390973
3515,4,3,616548
3407,4,1,636543
3779,4,2,663509
1378,2,1,268253
1646,2,1,305041
2641,3,1,489074
